name,year,age,team,pos,uniform_number,g,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
Jake Bobo,2023,25,SEA,WR,19,17,0,25,19,196,10.3,2,9,60.0,31,1.1,11.5,76.0%,7.8,1,3,1,1,100.0,3,3.0,0.2,0.1,20,10.0,199,3,0,2
Jake Bobo,2024,26,SEA,WR,19,2,0,2,2,15,7.5,0,,50.0,9,1.0,7.5,100.0%,7.5,,,0,,,,,,,2,7.5,15,0,0,
Kendrick Bourne,2019,24,SFO,WR,84,16,0,44,30,358,11.9,5,23,59.1,30,1.9,22.4,68.2%,8.1,,,0,,,,,,,30,11.9,358,5,0,4
Kendrick Bourne,2020,25,SFO,WR,84,15,5,74,49,667,13.6,2,35,58.1,49,3.3,44.5,66.2%,9.0,,,0,,,,,,,49,13.6,667,2,0,5
Kendrick Bourne,2021,26,NWE,WR,84,17,5,70,55,800,14.5,5,27,65.7,75,3.2,47.1,78.6%,11.4,12,125,0,7,83.3,18,10.4,7.4,0.7,67,13.8,925,5,1,9
Kendrick Bourne,2022,27,NWE,WR,84,16,2,48,35,434,12.4,1,22,54.2,41,2.2,27.1,72.9%,9.0,6,39,0,2,33.3,29,6.5,2.4,0.4,41,11.5,473,1,2,4
Kendrick Bourne,2023,28,NWE,WR,84,8,5,55,37,406,11.0,4,15,49.1,36,4.6,50.8,67.3%,7.4,1,4,0,1,100.0,4,4.0,0.5,0.1,38,10.8,410,4,1,3
Kayshon Boutte,2023,21,NWE,WR,80,5,0,7,2,19,9.5,0,1,28.6,11,0.4,3.8,28.6%,2.7,,,0,,,,,,,2,9.5,19,0,0,0
Lynn Bowden Jr.,2020,23,MIA,WR,15,10,4,37,28,211,7.5,0,13,51.4,22,2.8,21.1,75.7%,5.7,9,32,0,3,55.6,11,3.6,3.2,0.9,37,6.6,243,0,0,2
Lynn Bowden Jr.,2022,25,NWE,WR,80,1,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0,0,0
Lynn Bowden Jr.,2023,26,NOR,WR,5,15,3,16,11,83,7.5,0,2,37.5,17,0.7,5.5,68.8%,5.2,5,32,0,3,60.0,29,6.4,2.1,0.3,16,7.2,115,0,1,1
Tyler Boyd,2019,25,CIN,WR,83,16,15,148,90,1046,11.6,5,51,46.6,47,5.6,65.4,60.8%,7.1,4,23,0,1,50.0,10,5.8,1.4,0.3,94,11.4,1069,5,2,7
Tyler Boyd,2020,26,CIN,WR,83,15,8,110,79,841,10.6,4,43,57.3,72,5.3,56.1,71.8%,7.6,5,49,0,2,100.0,25,9.8,3.3,0.3,84,10.6,890,4,1,7
Tyler Boyd,2021,27,CIN,WR,83,16,10,94,67,828,12.4,5,37,53.2,68,4.2,51.8,71.3%,8.8,2,22,0,1,100.0,14,11.0,1.4,0.1,69,12.3,850,5,1,8
Tyler Boyd,2022,28,CIN,WR,83,16,14,82,58,762,13.1,5,42,62.2,60,3.6,47.6,70.7%,9.3,,,0,,,,,,,58,13.1,762,5,0,8
Tyler Boyd,2023,29,CIN,WR,83,17,13,98,67,667,10.0,2,28,46.9,64,3.9,39.2,68.4%,6.8,2,11,0,1,100.0,6,5.5,0.6,0.1,69,9.8,678,2,0,6
Tyler Boyd,2024,30,TEN,WR,83,2,2,10,5,44,8.8,0,3,40.0,17,2.5,22.0,50.0%,4.4,,,0,,,,,,,5,8.8,44,0,0,
Miles Boykin,2019,23,BAL,WR,80,16,11,22,13,198,15.2,3,10,59.1,50,0.8,12.4,59.1%,9.0,,,0,,,,,,,13,15.2,198,3,0,3
Miles Boykin,2020,24,BAL,WR,80,16,13,33,19,266,14.0,4,14,48.5,43,1.2,16.6,57.6%,8.1,,,0,,,,,,,19,14.0,266,4,0,3
Miles Boykin,2021,25,BAL,WR,80,8,0,1,1,6,6.0,0,,0.0,6,0.1,0.8,100.0%,6.0,,,0,,,,,,,1,6.0,6,0,0,0
Miles Boykin,2022,26,PIT,WR,13,16,1,3,2,11,5.5,0,1,33.3,11,0.1,0.7,66.7%,3.7,,,0,,,,,,,2,5.5,11,0,0,0
Miles Boykin,2023,27,PIT,WR,13,17,0,4,3,17,5.7,0,,50.0,6,0.2,1.0,75.0%,4.3,,,0,,,,,,,3,5.7,17,0,0,0
Ja'Marcus Bradley,2020,24,CLE,WR,84,3,1,11,5,60,12.0,0,2,36.4,22,1.7,20.0,45.5%,5.5,,,0,,,,,,,5,12.0,60,0,0,1
Ja'Marcus Bradley,2021,25,CLE,WR,84,5,0,4,4,64,16.0,0,2,50.0,37,0.8,12.8,100.0%,16.0,,,0,,,,,,,4,16.0,64,0,0,1
Jalen Brooks,2023,23,DAL,WR,83,7,0,6,6,64,10.7,0,4,83.3,24,0.9,9.1,100.0%,10.7,,,0,,,,,,,6,10.7,64,0,0,1
Jalen Brooks,2024,24,DAL,WR,83,2,0,4,2,28,14.0,0,2,50.0,18,1.0,14.0,50.0%,7.0,,,0,,,,,,,2,14.0,28,0,0,
A.J. Brown,2019,22,TEN,WR,11,16,11,84,52,1051,20.2,8,39,53.6,91,3.3,65.7,61.9%,12.5,3,60,1,2,66.7,49,20.0,3.8,0.2,55,20.2,1111,9,1,10,AP ORoY-3
A.J. Brown,2020,23,TEN,WR,11,14,12,106,70,1075,15.4,11,55,61.3,73,5.0,76.8,66.0%,10.1,,,0,,,,,,,70,15.4,1075,11,2,13,PB
A.J. Brown,2021,24,TEN,WR,11,13,13,105,63,869,13.8,5,45,50.5,57,4.8,66.8,60.0%,8.3,2,10,0,1,50.0,7,5.0,0.8,0.2,65,13.5,879,5,0,8,
A.J. Brown,2022,25,PHI,WR,11,17,16,145,88,1496,17.0,11,59,51.7,78,5.2,88.0,60.7%,10.3,,,0,,,,,,,88,17.0,1496,11,2,16,"AP OPoY-11,AP MVP-9,AP2,PB"
A.J. Brown,2023,26,PHI,WR,11,17,17,158,106,1456,13.7,7,70,56.3,59,6.2,85.6,67.1%,9.2,,,0,,,,,,,106,13.7,1456,7,2,15,"AP2,PB"
A.J. Brown,2024,27,PHI,WR,11,1,1,10,5,119,23.8,1,5,50.0,67,5.0,119.0,50.0%,11.9,,,0,,,,,,,5,23.8,119,1,0,,
Dyami Brown,2021,22,WAS,WR,2,15,6,25,12,165,13.8,0,6,36.0,48,0.8,11.0,48.0%,6.6,1,-4,0,0,0.0,-4,-4.0,-0.3,0.1,13,12.4,161,0,0,1
Dyami Brown,2022,23,WAS,WR,2,15,0,14,5,143,28.6,2,5,35.7,75,0.3,9.5,35.7%,10.2,1,15,0,1,100.0,15,15.0,1.0,0.1,6,26.3,158,2,0,1
Dyami Brown,2023,24,WAS,WR,2,17,1,23,12,168,14.0,1,8,47.8,35,0.7,9.9,52.2%,7.3,1,0,0,0,0.0,0,0.0,0.0,0.1,13,12.9,168,1,0,1
Dyami Brown,2024,25,WAS,WR,2,2,1,4,2,17,8.5,0,2,50.0,12,1.0,8.5,50.0%,4.3,,,0,,,,,,,2,8.5,17,0,0,
Marquise Brown,2019,22,BAL,WR,15,14,11,71,46,584,12.7,7,24,47.9,83,3.3,41.7,64.8%,8.2,,,0,,,,,,,46,12.7,584,7,0,8
Marquise Brown,2020,23,BAL,WR,15,16,14,100,58,769,13.3,8,35,45.0,70,3.6,48.1,58.0%,7.7,1,1,0,0,0.0,1,1.0,0.1,0.1,59,13.1,770,8,0,9
Marquise Brown,2021,24,BAL,WR,5,16,16,146,91,1008,11.1,6,41,45.2,49,5.7,63.0,62.3%,6.9,1,5,0,1,100.0,5,5.0,0.3,0.1,92,11.0,1013,6,3,8
Marquise Brown,2022,25,ARI,WR,2,12,10,107,67,709,10.6,3,33,44.9,47,5.6,59.1,62.6%,6.6,1,1,0,0,0.0,1,1.0,0.1,0.1,68,10.4,710,3,1,6
Marquise Brown,2023,26,ARI,WR,2,14,14,101,51,574,11.3,4,32,42.6,41,3.6,41.0,50.5%,5.7,2,23,0,1,50.0,29,11.5,1.6,0.1,53,11.3,597,4,0,6
