name,year,age,team,pos,uniform_number,g,gs,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
Raheem Mostert,2020,28,SFO,RB,31,8,8,104,521,2,22,49.0,80,5.0,65.1,13.0,19,16,156,9.8,1,5,52.6,76,2.0,19.5,84.2%,8.2,120,5.6,677,3,1,4,
Raheem Mostert,2021,29,SFO,RB,31,1,1,2,20,0,1,100.0,11,10.0,20.0,2.0,,,,,0,,,,,,,,2,10.0,20,0,0,0,
Raheem Mostert,2022,30,MIA,RB,31,16,14,181,891,3,44,55.2,67,4.9,55.7,11.3,42,31,202,6.5,2,11,47.6,25,1.9,12.6,73.8%,4.8,212,5.2,1093,5,1,7,
Raheem Mostert,2023,31,MIA,RB,31,15,15,209,1012,18,59,55.0,49,4.8,67.5,13.9,32,25,175,7.0,3,6,40.6,22,1.7,11.7,78.1%,5.5,234,5.1,1187,21,4,9,PB
Raheem Mostert,2024,32,MIA,RB,31,1,1,6,9,0,0,33.3,6,1.5,9.0,6.0,3,2,10,5.0,0,1,33.3,7,2.0,10.0,66.7%,3.3,8,2.4,19,0,0,,
Latavius Murray,2019,29,NOR,RB,28,16,8,146,637,5,38,57.5,30,4.4,39.8,9.1,43,34,235,6.9,1,9,48.8,30,2.1,14.7,79.1%,5.5,180,4.8,872,6,0,7,
Latavius Murray,2020,30,NOR,RB,28,15,7,146,656,4,36,59.6,36,4.5,43.7,9.7,26,23,176,7.7,1,8,50.0,25,1.5,11.7,88.5%,6.8,169,4.9,832,5,1,6,
Latavius Murray,2021,31,BAL,RB,28,14,6,119,501,6,36,58.0,46,4.2,35.8,8.5,13,10,75,7.5,0,2,53.8,18,0.7,5.4,76.9%,5.8,129,4.5,576,6,0,3,
Latavius Murray,2022,32,2TM,RB,,13,7,171,760,6,44,53.8,52,4.4,58.5,13.2,35,27,132,4.9,0,4,25.7,15,2.1,10.2,77.1%,3.8,198,4.5,892,6,1,4,
Latavius Murray,2023,33,BUF,RB,28,16,4,79,300,4,27,57.0,29,3.8,18.8,4.9,22,17,119,7.0,0,7,45.5,22,1.1,7.4,77.3%,5.4,96,4.4,419,4,1,3,
Kene Nwangwu,2021,23,MIN,RB,26,11,0,13,61,0,3,30.8,19,4.7,5.5,1.2,5,4,9,2.3,0,0,20.0,6,0.4,0.8,80.0%,1.8,17,4.1,70,0,0
Kene Nwangwu,2022,24,MIN,RB,26,17,0,9,14,0,1,33.3,8,1.6,0.8,0.5,2,2,21,10.5,0,1,100.0,16,0.1,1.2,100.0%,10.5,11,3.2,35,0,0
Kene Nwangwu,2023,25,MIN,RB,26,9,0,5,13,0,,40.0,8,2.6,1.4,0.6,,,,,0,,,,,,,,5,2.6,13,0,0
Dare Ogunbowale,2019,25,TAM,RB,44,16,0,11,17,2,3,36.4,12,1.5,1.1,0.7,46,35,286,8.2,0,14,45.7,21,2.2,17.9,76.1%,6.2,46,6.6,303,2,2,2
Dare Ogunbowale,2020,26,JAX,RB,33,14,2,32,145,0,6,37.5,25,4.5,10.4,2.3,20,10,54,5.4,0,4,20.0,12,0.7,3.9,50.0%,2.7,42,4.7,199,0,0,1
Dare Ogunbowale,2021,27,JAX,RB,33,17,2,43,137,1,5,37.2,12,3.2,8.1,2.5,21,13,114,8.8,1,3,33.3,28,0.8,6.7,61.9%,5.4,56,4.5,251,2,0,1
Dare Ogunbowale,2022,28,HOU,RB,33,17,4,42,123,1,10,42.9,11,2.9,7.2,2.5,26,20,104,5.2,0,5,34.6,23,1.2,6.1,76.9%,4.0,62,3.7,227,1,0,1
Dare Ogunbowale,2023,29,HOU,RB,33,12,0,8,35,0,2,37.5,17,4.4,2.9,0.7,7,2,18,9.0,0,0,0.0,14,0.2,1.5,28.6%,2.6,10,5.3,53,0,0,0
Dare Ogunbowale,2024,30,HOU,RB,33,2,0,2,3,0,0,0.0,3,1.5,1.5,1.0,3,3,23,7.7,0,1,33.3,13,1.5,11.5,100.0%,7.7,5,5.2,26,0,0,
Qadree Ollison,2019,23,ATL,RB,30,8,0,22,50,4,6,45.5,6,2.3,6.3,2.8,2,1,7,7.0,0,1,50.0,7,0.1,0.9,50.0%,3.5,23,2.5,57,4,1,0
Qadree Ollison,2020,24,ATL,RB,30,3,0,1,3,0,1,100.0,3,3.0,1.0,0.3,,,,,0,,,,,,,,1,3.0,3,0,0,0
Qadree Ollison,2021,25,ATL,RB,30,8,0,21,105,1,7,52.4,19,5.0,13.1,2.6,6,4,12,3.0,0,1,33.3,8,0.5,1.5,66.7%,2.0,25,4.7,117,1,1,1
