name,year,age,team,pos,uniform_number,g,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,rec_first_down,rec_success,rec_long,rec_per_g,rec_yds_per_g,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_td,rush_first_down,rush_success,rush_long,rush_yds_per_att,rush_yds_per_g,rush_att_per_g,touches,yds_per_touch,yds_from_scrimmage,rush_receive_td,fumbles,av,awards
Mark Andrews,2019,24,BAL,TE,89,15,4,98,64,852,13.3,10,44,54.1,51,4.3,56.8,65.3%,8.7,,,0,,,,,,,64,13.3,852,10,2,11,PB
Mark Andrews,2020,25,BAL,TE,89,14,2,88,58,701,12.1,7,37,56.8,39,4.1,50.1,65.9%,8.0,,,0,,,,,,,58,12.1,701,7,2,8,
Mark Andrews,2021,26,BAL,TE,89,17,9,153,107,1361,12.7,9,75,62.1,43,6.3,80.1,69.9%,8.9,1,0,0,0,0.0,0,0.0,0.0,0.1,108,12.6,1361,9,1,10,"AP1,PB"
Mark Andrews,2022,27,BAL,TE,89,15,15,113,73,847,11.6,5,48,56.6,36,4.9,56.5,64.6%,7.5,3,8,0,3,100.0,4,2.7,0.5,0.2,76,11.3,855,5,1,8,PB
Mark Andrews,2023,28,BAL,TE,89,10,9,61,45,544,12.1,6,27,62.3,38,4.5,54.4,73.8%,8.9,1,0,0,0,0.0,0,0.0,0.0,0.1,46,11.8,544,6,1,6,
Mark Andrews,2024,29,BAL,TE,89,2,1,7,6,65,10.8,0,5,71.4,16,3.0,32.5,85.7%,9.3,,,0,,,,,,,6,10.8,65,0,0,,
John Bates,2021,24,WAS,TE,87,17,8,25,20,249,12.5,1,11,68.0,32,1.2,14.6,80.0%,10.0,,,0,,,,,,,20,12.5,249,1,1,2
John Bates,2022,25,WAS,TE,87,16,7,22,14,108,7.7,1,4,50.0,20,0.9,6.8,63.6%,4.9,,,0,,,,,,,14,7.7,108,1,1,1
John Bates,2023,26,WAS,TE,87,17,4,28,19,151,7.9,0,6,50.0,35,1.1,8.9,67.9%,5.4,,,0,,,,,,,19,7.9,151,0,0,1
John Bates,2024,27,WAS,TE,87,2,1,2,1,5,5.0,0,,0.0,5,0.5,2.5,50.0%,2.5,,,0,,,,,,,1,5.0,5,0,0,
Andrew Beck,2019,23,DEN,TE,83,16,6,12,9,90,10.0,1,6,50.0,29,0.6,5.6,75.0%,7.5,1,3,0,1,100.0,3,3.0,0.2,0.1,10,9.3,93,1,0,1
Andrew Beck,2020,24,DEN,TE,83,10,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0,,0
Andrew Beck,2021,25,DEN,TE,83,12,0,,,,,0,,,,,,,,,,0,,,,,,,,,,0,0,0
Andrew Beck,2022,26,DEN,TE,83,13,4,11,5,69,13.8,0,2,45.5,27,0.4,5.3,45.5%,6.3,2,0,0,0,0.0,1,0.0,0.0,0.2,7,9.9,69,0,0,0
Andrew Beck,2023,27,HOU,FB,47,15,12,13,11,55,5.0,2,4,53.8,26,0.7,3.7,84.6%,4.2,5,3,1,2,40.0,2,0.6,0.2,0.3,16,3.6,58,3,1,1
Blake Bell,2019,28,KAN,TE,81,15,7,15,8,67,8.4,0,3,26.7,30,0.5,4.5,53.3%,4.5,,,0,,,,,,,8,8.4,67,0,0,1
Blake Bell,2020,29,DAL,TE,80,16,2,15,11,110,10.0,0,7,60.0,24,0.7,6.9,73.3%,7.3,1,2,0,1,100.0,2,2.0,0.1,0.1,12,9.3,112,0,0,1
Blake Bell,2021,30,KAN,TE,81,16,5,13,9,87,9.7,0,4,53.8,24,0.6,5.4,69.2%,6.7,4,10,0,4,100.0,3,2.5,0.6,0.3,13,7.5,97,0,0,1
